tool_id,collaboration_sent,innovative_sent,information_sent,service_sent,business_development_sent,content_management_sent,user_experience_sent,design_sent,time_management_sent,product_sent,content_creation_sent,customer_support_sent,ease_of_use_sent,workflow_optimization_sent,ai_assistant_sent,collaboration,innovative,information,service,business_development,content_management,user_experience,design,time_management,product,content_creation,customer_support,ease_of_use,workflow_optimization,ai_assistant
6864.0,0.0,0.45185185185185184,0.2411904761904762,0.19565656565656564,0.24842592592592594,0.22180555555555553,0.3207792207792208,0.07916666666666666,0.18935185185185185,0.062070707070707054,0.3127932098765432,0.16527777777777777,0.32017018928783636,0.22569444444444445,0.25265745692216285,0.019230769230769232,0.17307692307692307,0.1346153846153846,0.19230769230769232,0.17307692307692307,0.2692307692307692,0.1346153846153846,0.038461538461538464,0.17307692307692307,0.09615384615384616,0.34615384615384615,0.11538461538461539,0.3269230769230769,0.11538461538461539,0.3269230769230769
6884.0,0.3501984126984127,0.7833333333333333,0.1375,0.49375,0.24751984126984128,0.3409188034188034,0.3705555555555556,0.59375,0.38207070707070706,0.33207070707070707,0.3932098765432099,0.35200617283950614,0.2741666666666666,0.39212962962962966,0.2,0.20588235294117646,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.38235294117647056,0.29411764705882354,0.058823529411764705,0.3235294117647059,0.3235294117647059,0.2647058823529412,0.2647058823529412,0.14705882352941177,0.08823529411764706,0.14705882352941177
6885.0,,,,,,,,,,,,,0.12351190476190475,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6888.0,,,,0.1,0.20833333333333334,-0.03333333333333333,,0.45,0.0,0.06666666666666667,0.3875,0.1,0.3020833333333333,-0.03333333333333333,0.17083333333333334,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.18181818181818182
6889.0,0.8500000000000001,,,,0.0,0.0,0.8250000000000001,0.3333333333333333,0.42500000000000004,0.8500000000000001,0.4625,0.42500000000000004,0.3333333333333333,0.0,,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0
6898.0,-0.11499999999999999,0.09761904761904763,,0.3869047619047619,0.0,0.6000000000000001,0.5437500000000001,0.8,0.5171296296296297,0.09444444444444444,0.21666666666666665,0.0,0.27569444444444446,0.0,0.39444444444444443,0.21739130434782608,0.30434782608695654,0.0,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.2608695652173913
6900.0,0.6,,0.25,,0.4388888888888889,0.35833333333333334,0.7233333333333334,,0.35833333333333334,0.39999999999999997,0.35833333333333334,,0.4866666666666667,0.4055555555555556,,0.07692307692307693,0.0,0.15384615384615385,0.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.0,0.38461538461538464,0.23076923076923078,0.0
6916.0,0.0,0.3833333333333333,0.1515151515151515,0.037500000000000006,,,0.0,0.17828282828282827,0.125,0.125,0.0,0.125,0.2968013468013468,,0.09450757575757575,0.125,0.125,0.125,0.125,0.0,0.0,0.125,0.375,0.25,0.25,0.25,0.25,0.375,0.0,0.25
6917.0,,0.5,,0.5583333333333333,,0.5583333333333333,0.5,,0.5583333333333333,0.8,,,0.5,,0.5583333333333333,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25
6931.0,0.28571428571428575,0.4666666666666667,,,,,0.18660714285714286,0.31666666666666665,0.13154761904761908,0.6857142857142857,0.3242857142857143,0.35158730158730167,0.4626984126984128,,0.40694444444444444,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882
6944.0,0.23208333333333336,0.18229166666666669,0.10500000000000001,0.29907407407407405,0.03916666666666667,0.19714285714285712,0.24709595959595956,,0.26944444444444443,0.19968073593073596,0.26458333333333334,0.08569940476190475,0.21148809523809523,0.32666666666666666,0.3270580808080808,0.06153846153846154,0.12307692307692308,0.07692307692307693,0.13846153846153847,0.03076923076923077,0.07692307692307693,0.13846153846153847,0.0,0.13846153846153847,0.2153846153846154,0.15384615384615385,0.24615384615384617,0.15384615384615385,0.046153846153846156,0.18461538461538463
6950.0,0.10486111111111111,0.24646464646464647,0.33235238095238095,0.39,0.12298100048100045,0.09515971402335038,0.2532679738562092,0.3596031746031746,0.15667486553850188,0.41250000000000003,0.08772169749442474,0.185385101010101,0.20753795721187027,-0.004478458049886621,0.2488247863247863,0.06818181818181818,0.125,0.056818181818181816,0.022727272727272728,0.13636363636363635,0.125,0.19318181818181818,0.07954545454545454,0.125,0.045454545454545456,0.125,0.13636363636363635,0.26136363636363635,0.07954545454545454,0.14772727272727273
6957.0,0.15000000000000002,0.19583333333333333,0.075,0.14626068376068374,0.22597222222222219,0.21675925925925923,-0.033333333333333326,0.23993055555555556,0.225,0.2375,0.375,0.0888888888888889,0.2,0.22999999999999998,0.19459876543209875,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.3170731707317073,0.24390243902439024,0.36585365853658536,0.07317073170731707,0.0975609756097561,0.17073170731707318,0.0975609756097561,0.14634146341463414,0.07317073170731707,0.2682926829268293,0.12195121951219512,0.21951219512195122
6967.0,0.1277777777777778,0.5029166666666667,0.09999999999999999,0.24954648526077097,0.17518253968253966,0.28003555967841687,0.05111111111111112,0.3,0.19303968253968254,0.27603282828282827,0.3699489795918368,0.17936507936507937,0.23245535714285714,0.18494047619047618,0.2843582251082251,0.05263157894736842,0.15789473684210525,0.07894736842105263,0.18421052631578946,0.13157894736842105,0.18421052631578946,0.13157894736842105,0.02631578947368421,0.13157894736842105,0.2631578947368421,0.18421052631578946,0.18421052631578946,0.21052631578947367,0.15789473684210525,0.2631578947368421
6978.0,,,,,0.5,,0.32499999999999996,,,0.48750000000000004,0.75,0.5083333333333333,,,,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.4,0.6,0.0,0.0,0.0
6985.0,0.0,0.5,,,0.0,,0.0,0.39999999999999997,,0.34469696969696967,0.43333333333333335,,0.2027777777777778,0.0,,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0
6993.0,0.05833333333333333,0.2736111111111111,0.1632936507936508,0.22134259259259256,0.23414351851851853,0.26030092592592596,0.13333333333333336,-0.008730158730158737,0.2427579365079365,0.19777777777777777,0.27611263736263736,0.09305555555555556,0.2496651785714286,0.29961419753086427,0.32782051282051283,0.07692307692307693,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.02564102564102564,0.1794871794871795,0.19230769230769232,0.3333333333333333,0.07692307692307693,0.20512820512820512,0.23076923076923078,0.16666666666666666
6994.0,0.3384259259259259,0.4458333333333333,,0.6579365079365079,0.20347222222222225,0.2416666666666667,0.22137896825396824,,0.3096031746031746,0.3984567901234568,0.36820987654320997,0.22222222222222224,0.26626984126984127,0.2416666666666667,0.5270833333333333,0.2727272727272727,0.09090909090909091,0.0,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.36363636363636365,0.0,0.45454545454545453,0.4090909090909091,0.4090909090909091,0.18181818181818182,0.3181818181818182,0.13636363636363635,0.18181818181818182
7002.0,0.0,0.3,,0.35,,0.5,,0.5,,0.5,0.4,,0.5,,,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
7009.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014.0,,,,0.0,,,0.10000000000000002,,,,,,0.10000000000000002,,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
7025.0,,0.26666666666666666,,,,0.0,0.34,0.41111111111111115,0.52,0.16,0.52,,0.255,,0.35,0.0,0.1875,0.0,0.0,0.0,0.0625,0.1875,0.0625,0.0625,0.3125,0.0625,0.0,0.25,0.0,0.0625
7036.0,,0.35,,0.24166666666666667,,,,,,0.35,,,,,0.24166666666666667,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
7043.0,0.8,0.8,,,,,0.8,0.0,,0.0,,0.0,0.8,,,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.0
7046.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7058.0,,0.25,,0.19999999999999998,,,,0.25,,,,,0.25,,0.19999999999999998,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
7059.0,,0.45,,-0.07500000000000001,0.2516666666666667,0.2516666666666667,0.0,0.09205246913580246,0.052222222222222225,0.012499999999999983,0.0011111111111111367,-0.15000000000000002,0.12583333333333335,0.2511111111111111,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.07142857142857142,0.09523809523809523,0.09523809523809523,0.07142857142857142,0.023809523809523808
7083.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
7085.0,0.2,-0.09444444444444444,0.25617559523809524,0.5912037037037038,0.10714285714285714,0.39333333333333337,0.25312499999999993,0.05,0.30104166666666665,0.2890277777777778,0.23437500000000003,0.25354166666666667,0.2838888888888889,0.12916666666666668,0.05,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.35714285714285715,0.03571428571428571,0.14285714285714285,0.5357142857142857,0.14285714285714285,0.35714285714285715,0.17857142857142858,0.10714285714285714,0.03571428571428571
7086.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7095.0,,0.2783333333333333,0.33958333333333335,0.3269230769230769,0.30000000000000004,0.1625,0.45,0.0,0.2866666666666667,0.185,0.3125,0.22722222222222221,0.28750000000000003,0.19791666666666669,0.33666666666666667,0.0,0.18518518518518517,0.14814814814814814,0.48148148148148145,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.5555555555555556
7097.0,0.20310606060606062,0.21319444444444446,0.03166666666666666,0.0,-0.09285714285714286,0.0816468253968254,0.2425925925925926,,0.16813186813186815,0.13541666666666669,0.16941137566137568,0.12619047619047621,0.1694047619047619,0.11800595238095239,0.0,0.2558139534883721,0.13953488372093023,0.11627906976744186,0.046511627906976744,0.11627906976744186,0.13953488372093023,0.20930232558139536,0.0,0.3023255813953488,0.18604651162790697,0.27906976744186046,0.16279069767441862,0.23255813953488372,0.18604651162790697,0.046511627906976744
7136.0,,,,0.371875,,,0.19374999999999998,,,,,,0.19374999999999998,,,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
7142.0,,,,,,0.6000000000000001,,,0.25,,,,0.25,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
7143.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147.0,0.3249074074074074,0.6986111111111111,-0.08333333333333333,0.3,0.6666666666666666,0.0,0.35670138888888886,0.44166666666666665,0.32304166666666667,0.28837679516250947,0.20458333333333334,0.3470277777777778,0.4426190476190476,0.21944444444444444,0.425,0.2,0.13333333333333333,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.26666666666666666,0.044444444444444446,0.2222222222222222,0.4666666666666667,0.17777777777777778,0.3333333333333333,0.2222222222222222,0.06666666666666667,0.022222222222222223
7151.0,0.5,0.0,0.3,0.22499999999999998,0.041666666666666664,-0.1875,0.31212121212121213,-0.25,-0.015719696969696967,0.0,-0.125,,-0.125,0.041666666666666664,,0.0625,0.0625,0.0625,0.125,0.1875,0.125,0.0625,0.125,0.25,0.125,0.0625,0.0,0.0625,0.1875,0.0
7170.0,0.31292929292929295,0.4840207631874299,0.25130952380952387,0.3565553494124922,0.33857583774250444,0.3041197691197691,0.3045657467532467,0.26647727272727273,0.35873778998779005,0.41364903736614267,0.3898676203024029,0.33557900432900434,0.3740386002886003,0.41108663162234593,0.29291275853775856,0.12605042016806722,0.07563025210084033,0.04201680672268908,0.058823529411764705,0.07563025210084033,0.08403361344537816,0.23529411764705882,0.09243697478991597,0.2184873949579832,0.31932773109243695,0.19327731092436976,0.16806722689075632,0.29411764705882354,0.11764705882352941,0.10084033613445378
7176.0,0.175,0.26666666666666666,,0.43809523809523804,0.43333333333333335,0.34722222222222227,0.3143939393939394,,0.31666666666666665,0.3143939393939394,0.3416666666666667,0.31666666666666665,0.3416666666666667,,0.36759259259259264,0.13333333333333333,0.13333333333333333,0.0,0.4666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.6
7180.0,0.20033369408369409,0.2988807484785746,0.22348484848484854,0.31912112554112554,0.13683954933954934,0.27234992784992784,0.2962393879268879,0.16824352548036756,0.2260850743459439,0.19641106719367593,0.2828877968877969,0.21872086247086248,0.2786116335771508,0.18133554593554596,0.33398690025252525,0.112,0.184,0.088,0.2,0.104,0.168,0.192,0.152,0.184,0.184,0.296,0.104,0.232,0.12,0.256
7189.0,0.26990740740740743,0.43464285714285705,0.19515151515151516,0.06666666666666667,0.24085648148148145,0.2642857142857143,0.2509187860750361,0.3,0.27162698412698416,0.34136363636363637,0.2123417508417509,0.220770202020202,0.27996894409937895,0.23392857142857143,0.1705850168350168,0.1232876712328767,0.0958904109589041,0.136986301369863,0.0273972602739726,0.1643835616438356,0.0958904109589041,0.3287671232876712,0.0136986301369863,0.1917808219178082,0.2328767123287671,0.2054794520547945,0.1232876712328767,0.3150684931506849,0.136986301369863,0.1232876712328767
7191.0,0.15725208495208498,0.28076769190405554,0.20001192044670305,0.1707638239185858,0.17736183464997024,0.19138364423875787,0.24954386047979799,0.1796914832852333,0.19288565434565436,0.20385928430543812,0.19617457380582382,0.18491542468252997,0.23128215797770255,0.15903830327658453,0.23153289539917446,0.06981132075471698,0.10377358490566038,0.13018867924528302,0.23773584905660378,0.11132075471698114,0.1660377358490566,0.12075471698113208,0.045283018867924525,0.12264150943396226,0.07358490566037736,0.19622641509433963,0.07169811320754717,0.19056603773584907,0.12075471698113208,0.16226415094339622
7192.0,-0.05833333333333333,0.4677976190476191,,0.24861111111111114,0.16215277777777778,0.5222222222222223,0.0,,0.34861111111111115,0.33214285714285713,0.17023809523809524,0.0,0.2802380952380953,0.39166666666666666,0.6583333333333333,0.13043478260869565,0.17391304347826086,0.0,0.2608695652173913,0.2608695652173913,0.13043478260869565,0.08695652173913043,0.0,0.2608695652173913,0.2608695652173913,0.30434782608695654,0.13043478260869565,0.30434782608695654,0.17391304347826086,0.08695652173913043
7201.0,,,,0.5,0.0,0.0,-0.03749999999999998,0.3,0.0,,0.0,,-0.01874999999999999,0.0,0.35,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111
7210.0,,0.0,,,0.0,0.0,0.045833333333333344,0.425,0.0,,0.0,,0.0,0.0,,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0
7213.0,0.29875,0.395,0.08541666666666668,-0.048513888888888884,0.08541666666666668,-0.10818614718614718,0.5318055555555555,0.15666666666666668,0.32861111111111113,0.48625,0.13360000000000002,0.3175,0.41944444444444445,0.6,-0.06924999999999999,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.22857142857142856,0.05714285714285714,0.2,0.17142857142857143,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.11428571428571428
7225.0,,,,,,,0.45499999999999996,,,,,,0.45499999999999996,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7230.0,,,,,,,,,0.2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7263.0,,,,0.21041666666666664,0.24166666666666664,,,,0.24166666666666664,,0.5,,,,0.19999999999999998,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.375
7275.0,0.775,,,0.3166666666666667,1.0,,-0.125,,-0.125,0.5333333333333333,0.55,,,,0.2,0.25,0.0,0.0,0.375,0.125,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.25
7278.0,0.25,,0.0,,,,0.3525,,,0.45499999999999996,0.375,,0.1352777777777778,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.6,0.2,0.0
7287.0,0.2888888888888889,0.2663690476190476,0.18333333333333335,0.3888888888888889,0.2553571428571429,0.29444444444444445,0.24333333333333335,0.2341666666666667,0.25000000000000006,0.3466666666666667,0.3156084656084656,0.31666666666666665,0.2298611111111111,0.275,0.25125000000000003,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.3333333333333333,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.37037037037037035
7289.0,,1.0,,,,,,,,,,,0.43266666666666664,,0.43749999999999994,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
7306.0,0.24666666666666667,0.488,0.30738095238095237,0.40134920634920634,0.2638571428571429,0.39,0.34375,0.1635714285714286,0.44175,0.3892857142857143,0.37333333333333335,0.39999999999999997,0.32304653679653683,0.42000000000000004,0.75,0.06666666666666667,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.022222222222222223,0.1111111111111111,0.08888888888888889,0.1111111111111111,0.15555555555555556,0.13333333333333333,0.06666666666666667,0.24444444444444444,0.044444444444444446,0.044444444444444446
7311.0,,0.3625,,,,0.425,,0.3,,0.3,,,0.425,,0.425,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5
7317.0,0.3,0.5,0.17604166666666665,,0.25937499999999997,0.25937499999999997,0.4,,0.2177083333333333,0.3,0.28958333333333336,0.3,0.25703125,0.21125,,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.0
7327.0,0.016666666666666663,,,0.41203703703703703,0.016666666666666663,,0.5680555555555555,,,,,0.28055555555555556,,,0.3458333333333333,0.25,0.0,0.0,0.75,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
7349.0,0.4483882783882783,0.6,0.20000000000000004,0.5066666666666667,0.8,0.8,0.6586177248677249,0.49583333333333335,0.5180498866213151,0.41636054421768703,0.5306462585034014,0.589498132586368,0.6911965811965813,0.5526157407407407,0.7826666666666667,0.16455696202531644,0.0379746835443038,0.0379746835443038,0.05063291139240506,0.02531645569620253,0.02531645569620253,0.3037974683544304,0.0759493670886076,0.26582278481012656,0.17721518987341772,0.17721518987341772,0.43037974683544306,0.16455696202531644,0.3037974683544304,0.12658227848101267
7354.0,0.2371154479578393,0.36468977842333106,0.208163394145537,0.2802272727272727,0.2327583039388595,0.23168957431457432,0.3058858845002256,0.30320038943033595,0.27061598124098124,0.2439186507936508,0.3368287081906485,0.2666839382079108,0.29691149627152624,0.23090839715839717,0.3178060569374128,0.10832025117739404,0.11930926216640503,0.04395604395604396,0.03453689167974882,0.0989010989010989,0.09419152276295134,0.20251177394034536,0.29356357927786497,0.24175824175824176,0.1554160125588697,0.315541601255887,0.11459968602825746,0.2621664050235479,0.10204081632653061,0.09262166405023547
7373.0,,0.5,0.0,,0.5,0.6166666666666667,,,,,0.0,,0.5,,,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
7386.0,0.24478324915824912,0.3443668544859021,0.20025642398689275,0.259435261707989,0.19742986588574823,0.23702299672207078,0.2868157467532468,0.18777732888027004,0.2733076217451218,0.276916867365811,0.2891721108029702,0.24817942675603968,0.24227185067668022,0.18651498086608384,0.31430622009569376,0.10985915492957747,0.17746478873239438,0.09014084507042254,0.030985915492957747,0.14366197183098592,0.15211267605633802,0.19718309859154928,0.04788732394366197,0.2084507042253521,0.2,0.18028169014084508,0.08732394366197183,0.24788732394366197,0.19154929577464788,0.05352112676056338
7392.0,0.2365117845117845,0.3195663400926559,0.16805555555555554,0.169580580238475,0.23369820655534945,0.2463764630431297,0.2709832015810277,0.2278888888888889,0.20013093901982787,0.3079397233201582,0.23366666666666666,0.14271929824561402,0.32488125300625303,0.2672932330827068,0.2071139971139971,0.0949367088607595,0.12025316455696203,0.0379746835443038,0.12025316455696203,0.13291139240506328,0.11392405063291139,0.14556962025316456,0.03164556962025317,0.17088607594936708,0.14556962025316456,0.189873417721519,0.12025316455696203,0.22784810126582278,0.12025316455696203,0.10126582278481013
7401.0,,,,,,,-0.14833333333333334,,,-0.14833333333333334,,,0.0,,-0.14833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5
7402.0,,,,,,,,0.8,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7416.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7418.0,0.5305555555555556,0.32816017316017315,0.22946428571428573,0.25555555555555554,0.3051190476190476,0.26445578231292516,0.4106481481481482,,0.4387445887445887,0.4677197802197802,0.3485342261904762,0.3001960784313726,0.28764339826839824,0.25427008177008176,0.2523148148148148,0.08450704225352113,0.09859154929577464,0.056338028169014086,0.04225352112676056,0.04225352112676056,0.09859154929577464,0.1267605633802817,0.0,0.15492957746478872,0.18309859154929578,0.22535211267605634,0.23943661971830985,0.16901408450704225,0.1267605633802817,0.1267605633802817
7438.0,0.16939574314574316,0.4184928902116402,0.22868939393939391,0.15659536541889482,0.1334338280766852,0.12029320987654321,0.1958550298907442,0.38513888888888886,0.21923877916065415,0.23489911873840447,0.20536512541831692,0.21170462387853697,0.28213430220573077,0.2672916666666667,0.15047032828282828,0.13333333333333333,0.14545454545454545,0.12121212121212122,0.10303030303030303,0.12727272727272726,0.10909090909090909,0.21212121212121213,0.06060606060606061,0.2909090909090909,0.42424242424242425,0.28484848484848485,0.1393939393939394,0.21212121212121213,0.09696969696969697,0.14545454545454545
7439.0,0.5125,0.3125,,0.19999999999999998,0.1,0.3955357142857143,0.5125,0.55,0.40833333333333327,0.403,0.34702380952380946,0.5125,0.23750000000000002,0.2,0.39553571428571427,0.18181818181818182,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.36363636363636365
7465.0,0.46180555555555564,0.48368055555555556,0.4703125,0.27062037037037034,0.5142857142857142,0.23722222222222222,0.33396464646464646,0.8,0.45208333333333334,0.40292162698412703,0.3142816091954023,0.403125,0.29561507936507936,0.37395833333333334,0.26286458333333335,0.06593406593406594,0.17582417582417584,0.04395604395604396,0.16483516483516483,0.07692307692307693,0.18681318681318682,0.0989010989010989,0.01098901098901099,0.13186813186813187,0.21978021978021978,0.31868131868131866,0.04395604395604396,0.1978021978021978,0.08791208791208792,0.26373626373626374
7479.0,0.2354166666666667,0.2656422924901186,0.0,0.3010392953929539,0.2080344742063492,0.2501125730994152,0.23402095024317243,0.4208333333333334,0.3938131313131313,0.16062500000000002,0.29768731431966733,0.18432692307692308,0.24374090909090906,0.2370601851851852,0.3138373015873016,0.04697986577181208,0.15436241610738255,0.006711409395973154,0.2751677852348993,0.10738255033557047,0.12751677852348994,0.18120805369127516,0.026845637583892617,0.1476510067114094,0.06711409395973154,0.22818791946308725,0.087248322147651,0.20134228187919462,0.08053691275167785,0.3288590604026846
7486.0,,,0.0,,,,0.2791666666666667,,,,,0.125,0.2791666666666667,,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
7497.0,0.15669753086419752,0.1440972222222222,0.24825396825396823,0.2118206349206349,0.21623842592592593,0.12805059523809523,0.13229166666666667,0.271969696969697,0.21083333333333334,0.18316666666666664,0.15203373015873015,0.26825396825396824,0.1499404761904762,0.4083333333333333,0.12910714285714286,0.10975609756097561,0.0975609756097561,0.08536585365853659,0.3048780487804878,0.2926829268292683,0.0975609756097561,0.0975609756097561,0.13414634146341464,0.12195121951219512,0.06097560975609756,0.14634146341463414,0.08536585365853659,0.17073170731707318,0.04878048780487805,0.12195121951219512
7500.0,0.23415546662639689,0.4142036510942761,0.23746212121212126,0.24722512390990656,0.23227142689351993,0.17722883597883599,0.264044896403387,0.30226759785353535,0.22109694170367872,0.2071016483516484,0.20598796801695354,0.2192083333333333,0.3278625997431801,0.21005450467406986,0.2978520894889942,0.18859649122807018,0.13157894736842105,0.06578947368421052,0.10087719298245613,0.18859649122807018,0.19298245614035087,0.2324561403508772,0.08771929824561403,0.33771929824561403,0.22807017543859648,0.3026315789473684,0.13157894736842105,0.3684210526315789,0.20175438596491227,0.18421052631578946
