tool_id,category,category_id,category_name,description
6003,,0,nan,nan
8215,,0,nan,nan
2173,,0,nan,nan
2547,,0,nan,nan
8046,,0,nan,nan
2383,,0,nan,nan
6919,,0,nan,nan
6767,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
5836,,0,nan,nan
3300,,0,nan,nan
3747,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
7102,,0,nan,nan
2896,,0,nan,nan
7398,,0,nan,nan
5554,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
7386,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
9293,,0,nan,nan
9294,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3787,,0,nan,nan
5032,,0,nan,nan
1886,,0,nan,nan
7786,,0,nan,nan
5480,,0,nan,nan
5895,,0,nan,nan
2419,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7215,,0,nan,nan
1049,,0,nan,nan
6851,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
5961,,0,nan,nan
2029,,0,nan,nan
8220,,0,nan,nan
9295,,0,nan,nan
3993,,0,nan,nan
3407,,0,nan,nan
210,,0,nan,nan
5304,,0,nan,nan
4898,,0,nan,nan
4575,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
8837,,0,nan,nan
1200,,0,nan,nan
6342,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6086,,0,nan,nan
6628,,0,nan,nan
1633,,0,nan,nan
5918,,0,nan,nan
7335,,0,nan,nan
9296,,0,nan,nan
2435,,0,nan,nan
3398,,0,nan,nan
4912,,0,nan,nan
5456,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3992,1.0,1,Processed Data,Outputs datasets.
8301,,0,nan,nan
5660,,0,nan,nan
5858,,0,nan,nan
4104,,0,nan,nan
2705,,0,nan,nan
7846,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1824,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
6968,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3703,,0,nan,nan
9297,,0,nan,nan
3560,,0,nan,nan
1077,,0,nan,nan
8162,,0,nan,nan
8244,,0,nan,nan
2310,,0,nan,nan
2166,,0,nan,nan
3146,,0,nan,nan
4607,,0,nan,nan
4995,,0,nan,nan
5201,1.0,1,Processed Data,Outputs datasets.
5944,,0,nan,nan
4609,,0,nan,nan
8273,1.0,1,Processed Data,Outputs datasets.
8792,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
9298,,0,nan,nan
8138,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
7847,,0,nan,nan
7728,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
2479,,0,nan,nan
392,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
503,1.0,1,Processed Data,Outputs datasets.
832,,0,nan,nan
1758,1.0,1,Processed Data,Outputs datasets.
2145,,0,nan,nan
3625,,0,nan,nan
6989,,0,nan,nan
9299,,0,nan,nan
2782,,0,nan,nan
4874,,0,nan,nan
9300,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
6245,,0,nan,nan
7332,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1606,,0,nan,nan
7362,,0,nan,nan
4657,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6535,,0,nan,nan
8463,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
8396,,0,nan,nan
5374,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6573,,0,nan,nan
5430,,0,nan,nan
6427,4.0,4,Multimodal,Creates content that integrates multiple outputs.
4888,,0,nan,nan
9301,,0,nan,nan
2936,,0,nan,nan
5002,1.0,1,Processed Data,Outputs datasets.
4723,,0,nan,nan
3142,,0,nan,nan
789,,0,nan,nan
3755,,0,nan,nan
8861,,0,nan,nan
3874,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
5954,,0,nan,nan
4633,,0,nan,nan
6860,,0,nan,nan
5754,,0,nan,nan
82,,0,nan,nan
6288,,0,nan,nan
494,,0,nan,nan
1126,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
3634,,0,nan,nan
8802,,0,nan,nan
250,,0,nan,nan
221,,0,nan,nan
8746,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3728,,0,nan,nan
960,,0,nan,nan
8721,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1443,,0,nan,nan
1988,,0,nan,nan
728,,0,nan,nan
2468,1.0,1,Processed Data,Outputs datasets.
3965,,0,nan,nan
2364,,0,nan,nan
1621,,0,nan,nan
5473,,0,nan,nan
6516,,0,nan,nan
79,,0,nan,nan
8497,1.0,1,Processed Data,Outputs datasets.
8368,1.0,1,Processed Data,Outputs datasets.
9302,,0,nan,nan
8339,1.0,1,Processed Data,Outputs datasets.
6097,,0,nan,nan
7777,,0,nan,nan
7356,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
715,,0,nan,nan
5695,,0,nan,nan
2134,,0,nan,nan
7188,,0,nan,nan
7344,,0,nan,nan
3892,,0,nan,nan
133,,0,nan,nan
5839,,0,nan,nan
7461,1.0,1,Processed Data,Outputs datasets.
3124,,0,nan,nan
6173,,0,nan,nan
6192,,0,nan,nan
4230,,0,nan,nan
8123,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
4297,,0,nan,nan
6765,1.0,1,Processed Data,Outputs datasets.
673,,0,nan,nan
6126,,0,nan,nan
3485,1.0,1,Processed Data,Outputs datasets.
4227,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
6059,,0,nan,nan
1647,,0,nan,nan
5025,,0,nan,nan
2273,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
207,,0,nan,nan
952,,0,nan,nan
5911,,0,nan,nan
3981,,0,nan,nan
5325,,0,nan,nan
5565,,0,nan,nan
5242,,0,nan,nan
7152,,0,nan,nan
9303,,0,nan,nan
4100,,0,nan,nan
8357,,0,nan,nan
4564,,0,nan,nan
43,,0,nan,nan
8542,,0,nan,nan
2259,,0,nan,nan
4634,,0,nan,nan
9304,,0,nan,nan
7513,,0,nan,nan
9305,,0,nan,nan
9306,,0,nan,nan
2048,,0,nan,nan
2475,,0,nan,nan
4760,,0,nan,nan
2746,,0,nan,nan
4618,,0,nan,nan
9307,,0,nan,nan
9308,,0,nan,nan
3918,1.0,1,Processed Data,Outputs datasets.
8635,1.0,1,Processed Data,Outputs datasets.
6081,,0,nan,nan
6478,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3373,,0,nan,nan
7811,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1347,,0,nan,nan
7034,,0,nan,nan
9309,,0,nan,nan
5838,,0,nan,nan
8020,,0,nan,nan
7387,,0,nan,nan
7312,,0,nan,nan
5886,1.0,1,Processed Data,Outputs datasets.
9310,,0,nan,nan
868,,0,nan,nan
9311,,0,nan,nan
9312,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
4107,,0,nan,nan
4145,,0,nan,nan
1193,,0,nan,nan
3221,,0,nan,nan
2473,,0,nan,nan
7939,,0,nan,nan
9313,,0,nan,nan
7083,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4848,,0,nan,nan
2655,,0,nan,nan
6725,,0,nan,nan
8645,1.0,1,Processed Data,Outputs datasets.
8598,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
279,,0,nan,nan
5691,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
5697,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
4426,,0,nan,nan
4299,,0,nan,nan
615,,0,nan,nan
7792,1.0,1,Processed Data,Outputs datasets.
2342,,0,nan,nan
8127,1.0,1,Processed Data,Outputs datasets.
6020,,0,nan,nan
524,,0,nan,nan
1431,,0,nan,nan
9314,,0,nan,nan
695,,0,nan,nan
2490,,0,nan,nan
2185,,0,nan,nan
8514,,0,nan,nan
166,,0,nan,nan
7864,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
3372,,0,nan,nan
1914,,0,nan,nan
6214,1.0,1,Processed Data,Outputs datasets.
6231,,0,nan,nan
7029,,0,nan,nan
2916,,0,nan,nan
6366,,0,nan,nan
2854,,0,nan,nan
4816,,0,nan,nan
3913,,0,nan,nan
713,,0,nan,nan
41,,0,nan,nan
7731,,0,nan,nan
4271,,0,nan,nan
6344,,0,nan,nan
7074,,0,nan,nan
5246,1.0,1,Processed Data,Outputs datasets.
4953,,0,nan,nan
3569,,0,nan,nan
5990,,0,nan,nan
6920,,0,nan,nan
413,,0,nan,nan
5904,,0,nan,nan
8322,,0,nan,nan
4590,,0,nan,nan
4484,,0,nan,nan
4650,,0,nan,nan
8264,,0,nan,nan
5571,1.0,1,Processed Data,Outputs datasets.
5769,,0,nan,nan
3836,,0,nan,nan
1023,,0,nan,nan
8107,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8117,,0,nan,nan
1642,,0,nan,nan
4019,,0,nan,nan
3046,,0,nan,nan
1410,,0,nan,nan
37,,0,nan,nan
5464,,0,nan,nan
4784,,0,nan,nan
4187,,0,nan,nan
9315,,0,nan,nan
265,,0,nan,nan
5976,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
2685,,0,nan,nan
1834,,0,nan,nan
5960,,0,nan,nan
4444,,0,nan,nan
4063,,0,nan,nan
7772,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
8045,1.0,1,Processed Data,Outputs datasets.
1806,,0,nan,nan
5714,,0,nan,nan
5865,,0,nan,nan
5493,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
5429,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
6847,,0,nan,nan
5195,,0,nan,nan
2885,,0,nan,nan
2301,,0,nan,nan
1375,,0,nan,nan
4160,,0,nan,nan
3038,,0,nan,nan
2372,,0,nan,nan
9316,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8258,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
4298,,0,nan,nan
3876,,0,nan,nan
2920,,0,nan,nan
3745,,0,nan,nan
5509,,0,nan,nan
3067,,0,nan,nan
1897,,0,nan,nan
5551,,0,nan,nan
5909,,0,nan,nan
5639,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
1097,,0,nan,nan
9317,,0,nan,nan
3743,,0,nan,nan
7052,,0,nan,nan
6776,,0,nan,nan
6986,,0,nan,nan
6311,,0,nan,nan
4983,,0,nan,nan
8206,,0,nan,nan
2179,,0,nan,nan
2305,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1558,,0,nan,nan
5722,,0,nan,nan
5345,,0,nan,nan
5251,,0,nan,nan
7572,,0,nan,nan
6565,,0,nan,nan
2252,,0,nan,nan
7820,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
8726,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
2410,,0,nan,nan
4613,,0,nan,nan
1804,,0,nan,nan
3104,,0,nan,nan
1753,,0,nan,nan
930,,0,nan,nan
633,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
2024,,0,nan,nan
6503,,0,nan,nan
7915,,0,nan,nan
2939,,0,nan,nan
2671,,0,nan,nan
6895,,0,nan,nan
5704,,0,nan,nan
8651,,0,nan,nan
2348,,0,nan,nan
2768,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3669,,0,nan,nan
3026,,0,nan,nan
3094,,0,nan,nan
8243,,0,nan,nan
3825,,0,nan,nan
2203,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
353,,0,nan,nan
3121,,0,nan,nan
3105,,0,nan,nan
1534,,0,nan,nan
5370,,0,nan,nan
6857,,0,nan,nan
3619,,0,nan,nan
1187,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1171,,0,nan,nan
6135,,0,nan,nan
4718,,0,nan,nan
471,,0,nan,nan
2708,,0,nan,nan
6118,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7115,1.0,1,Processed Data,Outputs datasets.
1797,,0,nan,nan
1293,,0,nan,nan
558,,0,nan,nan
5406,,0,nan,nan
3204,,0,nan,nan
326,,0,nan,nan
5146,,0,nan,nan
1805,,0,nan,nan
4757,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
4281,,0,nan,nan
1550,,0,nan,nan
6061,,0,nan,nan
6741,,0,nan,nan
6010,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
7333,,0,nan,nan
339,,0,nan,nan
2404,,0,nan,nan
4672,,0,nan,nan
8520,,0,nan,nan
6814,,0,nan,nan
2729,,0,nan,nan
1427,,0,nan,nan
3450,,0,nan,nan
1021,,0,nan,nan
3277,,0,nan,nan
2092,,0,nan,nan
8266,,0,nan,nan
4008,,0,nan,nan
8809,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1568,,0,nan,nan
100,,0,nan,nan
9318,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
1501,,0,nan,nan
1684,,0,nan,nan
5969,,0,nan,nan
7665,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
2773,,0,nan,nan
5910,,0,nan,nan
826,,0,nan,nan
8331,,0,nan,nan
1855,,0,nan,nan
7405,,0,nan,nan
359,,0,nan,nan
9319,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
9320,,0,nan,nan
2389,,0,nan,nan
4975,,0,nan,nan
1422,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3971,,0,nan,nan
8553,,0,nan,nan
2005,,0,nan,nan
2946,,0,nan,nan
6242,,0,nan,nan
9321,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
582,,0,nan,nan
4246,,0,nan,nan
7121,,0,nan,nan
8420,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
9322,,0,nan,nan
3127,,0,nan,nan
107,,0,nan,nan
404,,0,nan,nan
1530,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1369,,0,nan,nan
5461,,0,nan,nan
7832,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8842,1.0,1,Processed Data,Outputs datasets.
3239,,0,nan,nan
5555,,0,nan,nan
3969,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
9323,,0,nan,nan
5016,,0,nan,nan
512,,0,nan,nan
8556,,0,nan,nan
2877,,0,nan,nan
3435,,0,nan,nan
7459,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1829,1.0,1,Processed Data,Outputs datasets.
5933,,0,nan,nan
6112,,0,nan,nan
5129,,0,nan,nan
5670,,0,nan,nan
5173,1.0,1,Processed Data,Outputs datasets.
870,,0,nan,nan
7610,,0,nan,nan
6462,,0,nan,nan
1706,,0,nan,nan
3759,,0,nan,nan
9324,,0,nan,nan
6915,,0,nan,nan
7555,,0,nan,nan
3035,,0,nan,nan
2120,,0,nan,nan
5616,,0,nan,nan
6463,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7644,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
8429,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8657,5.0,5,Software Solutions,"Generates code, software patches, testing results, or programming-related documents."
9325,1.0,1,Processed Data,Outputs datasets.
9326,,0,nan,nan
6185,,0,nan,nan
219,,0,nan,nan
532,,0,nan,nan
3004,,0,nan,nan
6738,,0,nan,nan
1344,,0,nan,nan
1377,,0,nan,nan
3055,,0,nan,nan
8330,,0,nan,nan
481,,0,nan,nan
9327,,0,nan,nan
9328,,0,nan,nan
7741,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
2875,,0,nan,nan
2841,,0,nan,nan
2042,,0,nan,nan
3370,,0,nan,nan
1382,,0,nan,nan
8539,,0,nan,nan
7816,,0,nan,nan
8111,,0,nan,nan
7794,,0,nan,nan
3381,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6930,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
5899,,0,nan,nan
8139,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
26,,0,nan,nan
8692,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
4486,,0,nan,nan
6660,,0,nan,nan
1547,,0,nan,nan
3664,,0,nan,nan
5026,,0,nan,nan
127,,0,nan,nan
577,,0,nan,nan
571,,0,nan,nan
363,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
13,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
475,,0,nan,nan
3533,,0,nan,nan
262,,0,nan,nan
8025,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
4639,0.0,0,3D Digital Replicas,Outputs 3D digital models or simulations of real-world objects.
7381,,0,nan,nan
8251,,0,nan,nan
1148,,0,nan,nan
3470,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6066,,0,nan,nan
1155,,0,nan,nan
4317,,0,nan,nan
9329,,0,nan,nan
8484,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
6640,,0,nan,nan
531,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1460,,0,nan,nan
856,,0,nan,nan
3366,,0,nan,nan
8579,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
2078,,0,nan,nan
25,,0,nan,nan
4366,,0,nan,nan
9330,,0,nan,nan
4072,,0,nan,nan
3900,,0,nan,nan
7990,,0,nan,nan
5070,,0,nan,nan
5228,,0,nan,nan
3942,,0,nan,nan
212,,0,nan,nan
874,,0,nan,nan
8452,,0,nan,nan
6706,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5923,,0,nan,nan
157,,0,nan,nan
8164,,0,nan,nan
8029,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
7145,,0,nan,nan
6057,,0,nan,nan
3948,,0,nan,nan
6459,1.0,1,Processed Data,Outputs datasets.
247,,0,nan,nan
3206,,0,nan,nan
5342,,0,nan,nan
6846,,0,nan,nan
8108,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3564,,0,nan,nan
7196,,0,nan,nan
1456,,0,nan,nan
9331,,0,nan,nan
5523,,0,nan,nan
9332,,0,nan,nan
1119,,0,nan,nan
5796,,0,nan,nan
5420,,0,nan,nan
8511,,0,nan,nan
9333,,0,nan,nan
5859,,0,nan,nan
4560,,0,nan,nan
3887,,0,nan,nan
2277,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
3162,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3250,,0,nan,nan
6718,,0,nan,nan
8492,1.0,1,Processed Data,Outputs datasets.
8515,,0,nan,nan
2600,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8422,,0,nan,nan
2167,,0,nan,nan
1654,,0,nan,nan
7711,,0,nan,nan
8334,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
7821,,0,nan,nan
4539,,0,nan,nan
5592,,0,nan,nan
6688,,0,nan,nan
8328,,0,nan,nan
6899,,0,nan,nan
9334,,0,nan,nan
2590,,0,nan,nan
1858,,0,nan,nan
257,,0,nan,nan
153,,0,nan,nan
5197,,0,nan,nan
3199,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7080,,0,nan,nan
7311,,0,nan,nan
6233,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3325,,0,nan,nan
1820,,0,nan,nan
9335,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5318,,0,nan,nan
7814,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
7541,,0,nan,nan
3530,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1816,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1027,,0,nan,nan
1095,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1686,,0,nan,nan
2388,,0,nan,nan
8128,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8355,1.0,1,Processed Data,Outputs datasets.
8585,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
240,,0,nan,nan
5038,,0,nan,nan
925,,0,nan,nan
7571,,0,nan,nan
3919,,0,nan,nan
2513,,0,nan,nan
971,,0,nan,nan
1442,,0,nan,nan
8152,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1276,,0,nan,nan
7263,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
697,,0,nan,nan
729,,0,nan,nan
3446,,0,nan,nan
5915,6.0,6,Analytical Insights,Delivers insights or predictions based on data analysis.
8214,,0,nan,nan
2065,,0,nan,nan
9336,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
9337,,0,nan,nan
4154,,0,nan,nan
4877,,0,nan,nan
7875,,0,nan,nan
148,,0,nan,nan
2294,,0,nan,nan
5092,1.0,1,Processed Data,Outputs datasets.
4896,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
7485,,0,nan,nan
6777,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
3853,,0,nan,nan
8116,,0,nan,nan
9338,,0,nan,nan
6171,,0,nan,nan
946,,0,nan,nan
4671,,0,nan,nan
4719,,0,nan,nan
7857,,0,nan,nan
5194,,0,nan,nan
482,,0,nan,nan
9339,,0,nan,nan
3867,,0,nan,nan
2797,,0,nan,nan
6339,,0,nan,nan
2466,,0,nan,nan
3346,,0,nan,nan
3975,,0,nan,nan
5258,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
4047,,0,nan,nan
3742,,0,nan,nan
7190,9.0,9,Enhanced Images,"Enhances, alters, or creates digital images and graphics."
2477,,0,nan,nan
4405,,0,nan,nan
4218,,0,nan,nan
926,,0,nan,nan
7779,,0,nan,nan
9340,,0,nan,nan
8401,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6450,,0,nan,nan
912,,0,nan,nan
2752,,0,nan,nan
8166,,0,nan,nan
1525,,0,nan,nan
6368,,0,nan,nan
675,,0,nan,nan
8489,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
6973,,0,nan,nan
4341,,0,nan,nan
7351,1.0,1,Processed Data,Outputs datasets.
1872,,0,nan,nan
3623,,0,nan,nan
4445,,0,nan,nan
7701,,0,nan,nan
2808,,0,nan,nan
4637,,0,nan,nan
2691,,0,nan,nan
4545,,0,nan,nan
3626,,0,nan,nan
5953,,0,nan,nan
5658,,0,nan,nan
232,,0,nan,nan
4391,,0,nan,nan
6335,,0,nan,nan
6108,,0,nan,nan
7784,,0,nan,nan
14,,0,nan,nan
3303,,0,nan,nan
7124,,0,nan,nan
1510,,0,nan,nan
1469,,0,nan,nan
367,,0,nan,nan
2819,,0,nan,nan
5699,,0,nan,nan
540,,0,nan,nan
7634,1.0,1,Processed Data,Outputs datasets.
2739,,0,nan,nan
9341,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
6049,,0,nan,nan
9342,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5271,,0,nan,nan
685,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
5887,,0,nan,nan
3337,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
5153,,0,nan,nan
489,,0,nan,nan
7960,,0,nan,nan
1825,,0,nan,nan
9343,,0,nan,nan
6907,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
1942,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
8002,,0,nan,nan
5548,,0,nan,nan
9344,,0,nan,nan
6201,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
7279,,0,nan,nan
5744,,0,nan,nan
2439,,0,nan,nan
4364,,0,nan,nan
941,,0,nan,nan
5215,,0,nan,nan
5399,,0,nan,nan
4358,,0,nan,nan
4406,,0,nan,nan
8415,,0,nan,nan
1622,,0,nan,nan
6551,,0,nan,nan
2994,,0,nan,nan
1665,,0,nan,nan
3209,,0,nan,nan
7227,,0,nan,nan
7204,,0,nan,nan
142,,0,nan,nan
7265,,0,nan,nan
111,,0,nan,nan
4259,2.0,2,Streamlined Processes,Offers automated sequences or optimized workflows as a result of process management tools.
8155,1.0,1,Processed Data,Outputs datasets.
2436,,0,nan,nan
7834,,0,nan,nan
6102,,0,nan,nan
1784,,0,nan,nan
5119,,0,nan,nan
9345,,0,nan,nan
1468,,0,nan,nan
2066,,0,nan,nan
3014,,0,nan,nan
1034,,0,nan,nan
1539,,0,nan,nan
1943,,0,nan,nan
3245,,0,nan,nan
4662,,0,nan,nan
3464,,0,nan,nan
5775,,0,nan,nan
698,,0,nan,nan
3163,,0,nan,nan
3423,,0,nan,nan
2892,,0,nan,nan
4627,,0,nan,nan
8719,,0,nan,nan
8131,1.0,1,Processed Data,Outputs datasets.
9346,,0,nan,nan
4714,,0,nan,nan
5310,,0,nan,nan
4342,,0,nan,nan
1953,,0,nan,nan
506,,0,nan,nan
6802,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
2726,,0,nan,nan
6381,7.0,7,Audio Files,"Produces sound recordings, edited audio clips, or synthesized speech outputs."
3960,,0,nan,nan
4768,,0,nan,nan
8740,1.0,1,Processed Data,Outputs datasets.
9347,,0,nan,nan
7957,,0,nan,nan
3327,,0,nan,nan
6831,1.0,1,Processed Data,Outputs datasets.
3001,,0,nan,nan
6328,,0,nan,nan
6474,,0,nan,nan
120,1.0,1,Processed Data,Outputs datasets.
6313,1.0,1,Processed Data,Outputs datasets.
7721,1.0,1,Processed Data,Outputs datasets.
4487,,0,nan,nan
7720,10.0,10,Operational Outputs,"Provides network configurations, management plans, or support-related documentation."
62,,0,nan,nan
5763,1.0,1,Processed Data,Outputs datasets.
6085,,0,nan,nan
6651,,0,nan,nan
6350,,0,nan,nan
2346,,0,nan,nan
2426,,0,nan,nan
5681,,0,nan,nan
6468,,0,nan,nan
6731,,0,nan,nan
4880,8.0,8,Video Content,"Generates edited video sequences, visual effects, or complete video productions."
1831,,0,nan,nan
889,,0,nan,nan
4793,,0,nan,nan
1560,,0,nan,nan
195,,0,nan,nan
3304,,0,nan,nan
3338,,0,nan,nan
2075,,0,nan,nan
4208,,0,nan,nan
2193,,0,nan,nan
419,,0,nan,nan
3775,,0,nan,nan
428,1.0,1,Processed Data,Outputs datasets.
4996,3.0,3,Generated Text,"Produces written content, including edited, analyzed, or synthesized text documents."
1165,,0,nan,nan
7072,,0,nan,nan
5469,,0,nan,nan
1677,,0,nan,nan
1481,,0,nan,nan
