name,task,url,price,saves,likes,stars,period
Intelligent Document Management and Automation,Document management,https://chat.openai.com/g/g-sMfK8EwmO-intelligent-document-management-and-automation?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
BCI User Interface Optimizer,User interfaces,https://chat.openai.com/g/g-gWcmzr4ZE-bci-user-interface-optimizer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Software User Interface Design Review Mentor,User interfaces,https://chat.openai.com/g/g-rH6FkulwJ-software-user-interface-design-review-mentor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Character AI,Character creation,https://chat.openai.com/g/g-2Y9pkagYB-character-ai?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
AI Pixel Art Character Generator,Pixel image generation,https://chat.openai.com/g/g-kbcEdBAf1-ai-pixel-art-character-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Database Query Language Converter,Database Q&A,https://chat.openai.com/g/g-6vnrvgphG-database-query-language-converter?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
MarketMind,Market analysis,https://market-mind.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,13,N/A,5.0,january
ConversaLink,Productivity,https://conversalink.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From €40/mo,4,N/A,5.0,january
TaxPilot,Tax advice,https://www.taxpilot.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,21,4,5.0,january
DGM,Diagrams,https://dgm.sh/home/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,N/A,january
PaintAI,Drawings,https://paintai.groupmind.co.uk/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,N/A,january
Kolorize,Image coloring,https://kolorize.cc/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $0.50,4,N/A,N/A,january
BlogChatGPT,Blogs,https://chat.openai.com/g/g-GYXB9rBXT-blog?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Email Writer,Academic emails,https://chat.openai.com/g/g-ILUl60Duq-email-writer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Software Development Assistant,Software development,https://chat.openai.com/g/g-WltRhrNJD-software-development?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Rewrite Text Tool,Text humanization,https://chat.openai.com/g/g-aYdq5b3Xa-rewrite-text-tool?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Outrank Article,SEO content,https://chat.openai.com/g/g-fZe29d3yg-outrank-article?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
NayNay's Program Pro,Project management,https://chat.openai.com/g/g-w8cQ9t6br-naynay-s-program-pro?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Video Highlight,Video summaries,https://chat.openai.com/g/g-rYt55Wwu9-video-highlight?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Revio - User Interface Advisor,User interfaces,https://chat.openai.com/g/g-hc1iEaCZv-revio-user-interface-advisor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Software User Interface Design Review Mentor,User interfaces,https://chat.openai.com/g/g-jAW7cZ1I0-software-user-interface-design-review-mentor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Advanced User Intent Analyst,Prompts,https://chat.openai.com/g/g-l5TJbvZKt-advanced-user-intent-analyst?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
MySQL Assistant,SQL queries,https://chat.openai.com/g/g-Mpntgt9zt-mysql-assistant?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Notle,Mental health analysis,https://www.notle.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $45/mo,19,N/A,5.0,january
SummaryWithAI,Document summarization,https://www.summarywithai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $20,10,1,5.0,january
Devv,Developer search engine,https://devv.ai/en?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,5,5.0,january
Kasper,Interview preparation,https://apps.apple.com/us/app/kasper-ai-interview-practice/id6475277928?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $6.99,9,N/A,N/A,january
Xplained,Learning,https://xplained.vercel.app/ask?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,2,5.0,january
CalendarScan,Calendar assistant,https://calendarscan.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,january
Learn Danish by Chatting,Danish lessons,https://chat.openai.com/g/g-FoIkyDlRN-learn-danish-by-chatting?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,january
SVG Illustration Generator,SVG illustrations,https://chat.openai.com/g/g-vogqEfa6A-svg-illustration-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,6,N/A,N/A,january
Soft Communicator,Communication improvement,https://chat.openai.com/g/g-56Pz7Uiba-soft-communicator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
CMMS Software Development,Software development,https://chat.openai.com/g/g-KfQRZu9TL-cmms-software-development?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Soft Guru,Learning to code,https://chat.openai.com/g/g-OCkNp4p1H-soft-guru?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,january
Soft Skills Mentor,Soft skills coaching,https://chat.openai.com/g/g-s1JKnUa7h-soft-skills-mentor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Rewrite Chat Text,Paraphrasing,https://chat.openai.com/g/g-r1x8jTGae-rewrite-chat-text?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Human Touch Rewriter,Text humanization,https://chat.openai.com/g/g-xQJkO1kfm-human-touch-rewriter?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
UK Text Transformer,Text rewriting,https://chat.openai.com/g/g-NArLzvJKu-uk-text-transformer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Literary Transformation Master,Text rewriting,https://chat.openai.com/g/g-TRVUFTtJ1-literary-transformation-master?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Tech Product Manager,Product management,https://chat.openai.com/g/g-gxgCGSAuS-tech-product-manager?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Property Manager Document Assistant,Property document analysis,https://chat.openai.com/g/g-gQTDbglft-property-manager-document-assistant?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Video AI Genie,Video generation,https://chat.openai.com/g/g-byyFzQuww-video-ai-genie-create-video-from-text?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Video Editor,Video editing,https://chat.openai.com/g/g-YRGYrx1WK-video-editor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
User Interview Insights Extractor,User interviews,https://chat.openai.com/g/g-ur4Y9qWfi-user-interview-insights-extractor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Character Auto-Generation Studio,Character creation,https://chat.openai.com/g/g-WPuMNt6p8-character-auto-generation-studio?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Consistent Character,Character creation,https://chat.openai.com/g/g-9cD3QCdBQ-consistent-character-best-same-person-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Game Image Generator & Character Photos,Game images,https://chat.openai.com/g/g-r1hhFZNOO-game-image-generator-character-photos?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Master Interview,Interview preparation,https://chat.openai.com/g/g-Odno5va2u-master-interview?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Movievanders,Movie recommendations,https://movievanders.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,N/A,5.0,january
Trimbox AI Assistant,Gmail email writing,https://www.trimbox.io/trimbox-ai?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,17,N/A,5.0,january
AIChatGPTImage,Image generation,https://www.aichatgptimage.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,18,1,1.0,january
SheetyAI,Excel formulas,https://sheety.ai/formula-generator?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,69,N/A,5.0,january
Full.CX,Product development,https://full.cx/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $29.99/mo,8,N/A,N/A,january
GrowthBaze,Startup advice,https://growthbaze.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,21,N/A,N/A,january
AlphaWriter,Writing,https://qopywriter.ai/alphawriter?ref=taaft&utm_source=taaft&utm_medium=referral,From $9/mo,6,N/A,N/A,january
WizFairy,Story writing,https://wizfairy.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,19,1,N/A,january
Figure,Autonomous humanoids,https://www.figure.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,5,N/A,N/A,january
NutriLens,Calorie tracking,https://www.fitroutineai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,5,1,5.0,january
TabMate,Browser tabs management,https://www.tabmate.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,24,N/A,N/A,january
TechInterviewer,Interview preparation,https://www.techinterviewer.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,january
Blog Optimizer,Content optimization,https://chat.openai.com/g/g-LIetQFHUB-blog-optimizer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
BLOG KEYWORD,SEO keywords,https://chat.openai.com/g/g-iv8VxQoi8-blog-keyword?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Writer by Jozef Kacala,Writing,https://chat.openai.com/g/g-28jPxlkpj-writer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Strategic Mind,Business strategies,https://chat.openai.com/g/g-Yern7ZF6F-strategic-mind?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Cold Email Creator by Strategy Stack,Cold emails,https://chat.openai.com/g/g-tLomGISGg-cold-email-creator-by-strategy-stack?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
User Journey,Customer journey,https://chat.openai.com/g/g-0tDAKSED1-user-journey?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Game Character Creator,Game characters,https://chat.openai.com/g/g-mGGj5LSCy-game-character-creator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
GitLoop,Codebase Q&A,https://gitloop.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,5.0,january
Coze,Chatbots,https://www.coze.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,16,N/A,N/A,january
VideoMaker - by Invideo AI,Video generation,https://chat.openai.com/g/g-h8l4uLHFQ-videomaker-by-invideo-ai?ref=taaft&utm_source=taaft&utm_medium=referral,Free,100,N/A,N/A,january
ComponentGPT,UI components,https://chat.openai.com/g/g-NlYGvLpSo-componentgpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,28,N/A,5.0,january
BeautiAI,Fashion advice,https://beautiai.app/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $15/mo,20,N/A,N/A,january
Ava by Wizco,Interview preparation,https://www.wizco.io/ava?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,january
Postcrest,Face swapping,https://postcrest.com/ai-content-generation/faceswap?ref=taaft&utm_source=taaft&utm_medium=referral,Free from €7/mo,5,N/A,N/A,january
Wingman,Conversation support,https://www.usewingmanai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $10/mo,9,N/A,N/A,january
Flowstate,User experience analysis,https://www.flowstate.so/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,5.0,january
Microsoft Reading Coach,Reading improvement,https://coach.microsoft.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,13,N/A,N/A,january
Law AI,Legal information,https://law.co/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $49/mo,2,N/A,N/A,january
Replace Anything,Image editing,https://replace-anything.today/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,january
Writer by Dipen Bhanushali,Chatting,https://chat.openai.com/g/g-3alCpLZ5S-writer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
SEO Blog Writer,SEO content,https://chat.openai.com/g/g-3svbhbe39-seo-blog-writer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Strategic Management Consultant,Business strategies,https://chat.openai.com/g/g-mklM3QcUR-strategic-management-consultant-shang-ye-guan-li-zhan-lue-zi-xun-gu-wen-rui-zhi?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Database Manager Maker with V,Database optimization,https://chat.openai.com/g/g-niUzpfnZ8-database-manager-maker-with-v?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Database Query Optimizer,SQL queries,https://chat.openai.com/g/g-djPPb7XVr-database-query-optimizer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Hermae AI,Engineers onboarding,https://www.hermae.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,january
SwapStory,Face swapping,https://swapstory.in/start?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,N/A,N/A,january
AI Client Finder by SynthMind,Customer leads,https://synthmind.app/ad/leadsai3/?utm_campaign=nav_taaft,Free from $16.50/mo,121,1,5.0,january
AI-O,Productivity,https://ai-o-app.vercel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,N/A,N/A,january
FlowCog,Financial forecasting,https://flowcog.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $149/mo,9,N/A,N/A,january
Hepta,Data analysis,https://usehepta.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $97,11,N/A,N/A,january
ReAPI,API testing,https://www.reapi.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,14,N/A,N/A,january
Content generation and Copywriting GPT,SEO content,https://chat.openai.com/g/g-nFN2sDKEK-content-generation-and-copywriting?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Documentation Manager,Document management,https://chat.openai.com/g/g-baYnyDvDL-documentation-manager?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Customized Book Analysis Assistant,Book analysis,https://chat.openai.com/g/g-Ttiwmg7wS-customized-book-analysis-assistant?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Job Interview Preparation,Interview preparation,https://chat.openai.com/g/g-sPtxajxF3-job-interview-preparation?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Interview Helper,Interview preparation,https://chat.openai.com/g/g-ugBeURESu-interview?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
NewsCord,News,https://newscord.org/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,5.0,january
PDFToQuiz,Quizzes,https://www.pdftoquiz.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,16,N/A,N/A,january
AIDE by Weco,AI model training,https://www.weco.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,6,N/A,N/A,january
Concepto AI,Ui code generation,https://www.conceptoai.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,january
Predictive Analytics for Business Intelligence,Business forecasting,https://chat.openai.com/g/g-kuYHl7iJp-predictive-analytics-for-business-intelligence?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Content Manager GPT,Content management,https://chat.openai.com/g/g-P2hU3fceT-content-manager?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
SEO Wizard,SEO optimization,https://chat.openai.com/g/g-kGiJNNWHi-seo-wizard?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
DrGPT,Health advice,https://chat.openai.com/g/g-bJxUTxs6F-dr-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
HumanizeAI,Text humanization,https://www.humanizeai.pro/?ref=taaft&utm_source=taaft&utm_medium=referral,Free,100,1,4.7,january
HireJackk,Candidate screening,https://www.hirejackk.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $50/mo,3,N/A,N/A,january
Ideamap,Brainstorming,https://ideamap.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $7/mo,68,1,5.0,january
Keep It Shot,Image organization,https://keepitshot.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $8/mo,5,N/A,N/A,january
Project Hermes,Financial management,https://project-hermes-ai.vercel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,1,5.0,january
DippyAI,Chatting,https://www.dippy.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,january
WittyWingMan,Online dating chat suggestions,https://wittywingman.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,N/A,january
Agent Herbie,Personal assistant,https://agentherbie.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $59/mo,9,N/A,N/A,january
Tableau,Data visualization,https://www.tableau.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,6,N/A,N/A,january
Ashkhara Engineer,Construction project analysis,https://chat.openai.com/g/g-U5owSrHIC-ashkhara-engineer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Video Gen,Video generation,https://chat.openai.com/g/g-gyS1LGRUS-video-gen?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
AI Character Game Creator,Game characters,https://chat.openai.com/g/g-C97AX074V-ai-character-game-creator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Coursnap,Learning,https://coursnap.app/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $6.99/mo,18,N/A,5.0,january
Blogmuse,Article writing,https://www.blogmuse.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,5,N/A,N/A,january
Ticket Artisan,Product development,https://ticketartisan.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free,12,N/A,5.0,january
Undermind,Academic research,https://app.undermind.ai/home/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $10/mo,29,N/A,N/A,january
Seren,Conversational journaling,https://goseren.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,25,N/A,5.0,january
AI ColoringPage Online,Coloring pages,https://www.aicoloringpages.online/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $5,38,N/A,5.0,january
GrowMe,LinkedIn posts,https://www.growme.pro/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,N/A,N/A,january
Lumiere,Video generation,https://lumiere-video.github.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,24,N/A,N/A,january
User Guides Documentation Builder,Step-by-step guides,https://chat.openai.com/g/g-IsXYRhO56-user-guides-documentation-builder?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Learning the User Interface Design,UI to PRD,https://chat.openai.com/g/g-qxYh7eiEL-learning-the-user-interface-design?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Consistent Character Generator Fast Edition,Character creation,https://chat.openai.com/g/g-K4icoEEHO-consistent-character-generator-fast-edition?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,january
Cigars Database,Cigar guidance,https://chat.openai.com/g/g-HmmOmMZY8-cigars-database?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Career Coach,Career mentoring,https://chat.openai.com/g/g-LlKwYa931-career-coach-resume-interview-prep-and-jobs?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Daily Quest,To Do lists,https://www.flexos.work/tools/daily-quests?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,22,3,5.0,january
VidToQuiz,Quizzes from videos,https://www.vidtoquiz.com/?ref=taaft&utm_source=taaft&utm_medium=referral,from $10/mo,26,8,5.0,january
YT Ideas,Youtube content ideas,https://yt-ideas.vercel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,53,N/A,1.0,january
GPTGirlfriend,Virtual girlfriend,https://gptgirlfriend.org/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $7.99/mo,14,1,1.0,january
SubsGPT,Subtitle translations,https://www.subsgpt.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,5,N/A,N/A,january
SUPIR,Image restoration,https://supir.xpixel.group/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,10,N/A,N/A,january
Caley,Email management,https://www.caley.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,11,N/A,N/A,january
ARTU,Personal assistant,https://artu.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,10,N/A,N/A,january
SEO Article Optimizer,SEO optimization,https://chat.openai.com/g/g-aQHLdXgoS-seo-article-optimizer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
YTube Creator's Assistant,Youtube content optimization,https://chat.openai.com/g/g-iB3kmiQcX-ytube-creator-s-assistant?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Video Transcript Generator,Video transcription,https://chat.openai.com/g/g-jXjvehlJ4-video-transcript-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Video Title Generator,Video titles,https://chat.openai.com/g/g-KIM6wpB7V-video-title-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Game Character Art Designer,Game characters,https://chat.openai.com/g/g-oARkSrhqY-game-character-art-designer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Website Audit by Flowpoint.ai,Website optimization,https://chat.openai.com/g/g-sNVZT6oAU-website-audit-ux-ui-content-by-flowpoint-ai?ref=taaft&utm_source=taaft&utm_medium=referral,Free,54,N/A,N/A,january
MiscNinja,Search engine,https://www.misc.ninja/search?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,1,5.0,january
ChatUrData,Data analysis,https://www.chaturdata.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,11,N/A,N/A,january
uLlama,Personal assistant,https://apps.apple.com/us/app/ullama/id6468129438?ref=taaft&utm_source=taaft&utm_medium=referral,$0.99,17,N/A,N/A,january
Content Bee,Content generation,https://chat.openai.com/g/g-jCDGQePpY-content-bee?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,january
Strata Act and Guidelines - NSW Australia,Strata management guidance,https://chat.openai.com/g/g-ORJ9WDu58-strata-act-and-guidelines-nsw-australia?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
User Experience Adviser,User interfaces,https://chat.openai.com/g/g-25iQ9uUtC-user-experience-adviser?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
GOODY-2,Large Language Model,https://www.goody2.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,january
GetWorkSheet,Worksheets,https://getworksheet.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,11,N/A,5.0,january
SereneAI,Sleep coach,https://apps.apple.com/us/app/sereneai-guided-sleep-audio/id6450863089?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9.99/mo,10,N/A,N/A,january
Chat With Media,Document Q&A,https://www.aichatwithmedia.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $14/mo,5,1,1.0,january
Meeko,League of Legends coach,https://meeko.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,5.0,january
Agentic,SEO content,https://www.beagentic.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,january
Blog Writer,Blogs,https://chat.openai.com/g/g-caseVan8k-blog-writer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,10,N/A,N/A,january
Hugo Content Generator,SEO content,https://chat.openai.com/g/g-rb1Yf8mWZ-hugo-content-generator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Article Content Extraction and Mind Map Generation,Article summaries,https://chat.openai.com/g/g-yJfMErIZZ-article-content-extraction-and-mind-map-generation?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
TypeGenius,Writing,https://apps.apple.com/us/app/ai-writing-keyboard-typegenius/id6469731855?ref=taaft&utm_source=taaft&utm_medium=referral,Free,16,N/A,N/A,january
DesignlyAI,Web design,https://designlyai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $19.99/mo,26,N/A,N/A,january
Software Developer GPT,Software development,https://chat.openai.com/g/g-NuEfQO7nj-software-developer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,19,N/A,N/A,january
InterAIct,Chatting,https://interaict.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,16,N/A,N/A,january
MC,Quizzes,https://chat.openai.com/g/g-045wQSWQz-mc?ref=taaft&utm_source=taaft&utm_medium=referral,Free,5,N/A,N/A,january
Article Insight,Writing,https://chat.openai.com/g/g-CrTIfOlrY-article-insight?ref=taaft&utm_source=taaft&utm_medium=referral,Free,11,N/A,N/A,january
Video GPT Gen,Video generation,https://chat.openai.com/g/g-vkOjiXRzQ-video-gpt-gen?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,january
Interview Coach,Interview preparation,https://chat.openai.com/g/g-hTwCJPE9G-interview-coach?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Punchlines AI,Jokes,https://jokegpt.vercel.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,19,1,N/A,january
Tinyform,Website forms,https://tinyform.email/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,january
Meetrics,Meetings,https://www.meetrics.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $7.99/mo,2,N/A,N/A,january
Supadash,Data visualization,https://www.supadash.co/?ref=taaft&utm_source=taaft&utm_medium=referral,From $39,6,N/A,N/A,january
"SEO ContentGPT, Generer Norsk Innhold",SEO content,https://chat.openai.com/g/g-87RoNnT9f-seo-contentgpt-generer-norsk-innhold?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Interview,Interview preparation,https://chat.openai.com/g/g-OhCVT2jDy-interview?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
Interview Coach,Interview preparation,https://chat.openai.com/g/g-RNdeFvAjJ-interview-coach?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,january
SynthLife,Virtual influencers,https://synthlife.co/?ref=taaft&utm_source=taaft&utm_medium=referral,$24/mo,33,N/A,1.0,january
FrequentlyAskedAI,Website FAQ,https://www.infaq.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $15/mo,5,N/A,N/A,january
